"","activity","subject","variable","mean"
"528",1,27,"body_gyro_x_sd",0.344047981748305
"529",1,27,"body_gyro_y_mean",0.0170685330708059
"530",1,27,"body_gyro_y_sd",0.361907410896821
"531",1,27,"body_gyro_z_mean",0.0141340968396162
"532",1,27,"body_gyro_z_sd",0.365283196248048
"533",1,27,"total_acc_x_mean",1.00370603471765
"534",1,27,"total_acc_x_sd",0.212799906785939
"535",1,27,"total_acc_y_mean",-0.168947878267993
"536",1,27,"total_acc_y_sd",0.139825151629478
"537",1,27,"total_acc_z_mean",-0.131046397890392
"538",1,27,"total_acc_z_sd",0.128657173983841
"539",1,27,"x_mean",-0.377771272094104
"540",1,27,"x_sd",0.468490345338959
"541",1,28,"body_acc_x_mean",0.000752701339803241
"542",1,28,"body_acc_x_sd",0.231123679433876
"543",1,28,"body_acc_y_mean",0.00076693321725868
"544",1,28,"body_acc_y_sd",0.152424877240309
"545",1,28,"body_acc_z_mean",0.00151723197232639
"546",1,28,"body_acc_z_sd",0.128744857451537
"547",1,28,"body_gyro_x_mean",-0.0806734690976128
"548",1,28,"body_gyro_x_sd",0.433794832108375
"549",1,28,"body_gyro_y_mean",0.0257609634136285
"550",1,28,"body_gyro_y_sd",0.386542545995777
"551",1,28,"body_gyro_z_mean",0.0131595852212818
"552",1,28,"body_gyro_z_sd",0.368923898392147
"553",1,28,"total_acc_x_mean",1.00331490865162
"554",1,28,"total_acc_x_sd",0.230739125109899
"555",1,28,"total_acc_y_mean",-0.210204494235903
"556",1,28,"total_acc_y_sd",0.151436516424383
"557",1,28,"total_acc_z_mean",-0.127744867128284
"558",1,28,"total_acc_z_sd",0.127559953663125
"559",1,28,"x_mean",-0.393787255237739
"560",1,28,"x_sd",0.468082416558165
"561",1,29,"body_acc_x_mean",-0.00114907430017659
"562",1,29,"body_acc_x_sd",0.269678452018307
"563",1,29,"body_acc_y_mean",0.000444050024882076
"564",1,29,"body_acc_y_sd",0.156889021579592
"565",1,29,"body_acc_z_mean",0.000553390141995872
"566",1,29,"body_acc_z_sd",0.139193449879474
"567",1,29,"body_gyro_x_mean",0.0203363404825678
"568",1,29,"body_gyro_x_sd",0.351007106535308
"569",1,29,"body_gyro_y_mean",-0.00344072565208137
"570",1,29,"body_gyro_y_sd",0.628355096961607
"571",1,29,"body_gyro_z_mean",-0.000286608200722288
"572",1,29,"body_gyro_z_sd",0.27807316748732
"573",1,29,"total_acc_x_mean",1.01516424041863
"574",1,29,"total_acc_x_sd",0.269218475853946
"575",1,29,"total_acc_y_mean",-0.108657897050593
"576",1,29,"total_acc_y_sd",0.1564390293531
"577",1,29,"total_acc_z_mean",0.0889569869437515
"578",1,29,"total_acc_z_sd",0.137403429211012
"579",1,29,"x_mean",-0.352894943404783
"580",1,29,"x_sd",0.459750416503951
"581",1,30,"body_acc_x_mean",-0.000240909416594952
"582",1,30,"body_acc_x_sd",0.21377687740787
"583",1,30,"body_acc_y_mean",-0.00023597005665625
"584",1,30,"body_acc_y_sd",0.142915835473798
"585",1,30,"body_acc_z_mean",0.00319866433296875
"586",1,30,"body_acc_z_sd",0.161196730528146
"587",1,30,"body_gyro_x_mean",-0.0188485731354808
"588",1,30,"body_gyro_x_sd",0.534702305242782
"589",1,30,"body_gyro_y_mean",0.00425411505637019
"590",1,30,"body_gyro_y_sd",0.772123337233127
"591",1,30,"body_gyro_z_mean",-0.00105158165505288
"592",1,30,"body_gyro_z_sd",0.397991194092752
"593",1,30,"total_acc_x_mean",1.01808312405048
"594",1,30,"total_acc_x_sd",0.213386643264873
"595",1,30,"total_acc_y_mean",-0.139655392313875
"596",1,30,"total_acc_y_sd",0.141735552502445
"597",1,30,"total_acc_z_mean",-0.00618352469072837
"598",1,30,"total_acc_z_sd",0.157634453059972
"599",1,30,"x_mean",-0.373607524126774
"600",1,30,"x_sd",0.458741626903586
"601",2,1,"body_acc_x_mean",-0.00455728508969634
"602",2,1,"body_acc_x_sd",0.211075716737085
"603",2,1,"body_acc_y_mean",-0.00357455272079452
"604",2,1,"body_acc_y_sd",0.172166978248995
"605",2,1,"body_acc_z_mean",0.00363560725781545
"606",2,1,"body_acc_z_sd",0.179359824376013
"607",2,1,"body_gyro_x_mean",0.0806764951158314
"608",2,1,"body_gyro_x_sd",0.398028599008249
"609",2,1,"body_gyro_y_mean",-0.041460951730513
"610",2,1,"body_gyro_y_sd",0.770670697587944
"611",2,1,"body_gyro_z_mean",-0.0123806836501887
"612",2,1,"body_gyro_z_sd",0.240820734434467
"613",2,1,"total_acc_x_mean",0.962941935097288
"614",2,1,"total_acc_x_sd",0.210133677853263
"615",2,1,"total_acc_y_mean",-0.347215722982459
"616",2,1,"total_acc_y_sd",0.171065484037623
"617",2,1,"total_acc_z_mean",-0.0759891528358196
"618",2,1,"total_acc_z_sd",0.172738396075077
"619",2,1,"x_mean",-0.40699661814598
"620",2,1,"x_sd",0.484862873610122
"621",2,2,"body_acc_x_mean",-0.00626711601526693
"622",2,2,"body_acc_x_sd",0.227428597731043
"623",2,2,"body_acc_y_mean",-0.00224174608150846
"624",2,2,"body_acc_y_sd",0.191017624067003
"625",2,2,"body_acc_z_mean",-0.0146031169508174
"626",2,2,"body_acc_z_sd",0.16269940599083
"627",2,2,"body_gyro_x_mean",-0.0309573604757487
"628",2,2,"body_gyro_x_sd",0.490001601715019
"629",2,2,"body_gyro_y_mean",0.0190761039483724
"630",2,2,"body_gyro_y_sd",0.410568810200016
"631",2,2,"body_gyro_z_mean",-0.007743288215625
"632",2,2,"body_gyro_z_sd",0.406984635848773
"633",2,2,"total_acc_x_mean",0.888648334407552
"634",2,2,"total_acc_x_sd",0.226144867715474
"635",2,2,"total_acc_y_mean",-0.399876286108333
"636",2,2,"total_acc_y_sd",0.188107185987623
"637",2,2,"total_acc_z_mean",-0.212631736700791
"638",2,2,"total_acc_z_sd",0.160406577528359
"639",2,2,"x_mean",-0.363983305102955
"640",2,2,"x_sd",0.466703992931453
"641",2,3,"body_acc_x_mean",-0.0034530665892214
"642",2,3,"body_acc_x_sd",0.224586664007498
"643",2,3,"body_acc_y_mean",-0.00801077242356991
"644",2,3,"body_acc_y_sd",0.174549769913918
"645",2,3,"body_acc_z_mean",-0.000580482469830508
"646",2,3,"body_acc_z_sd",0.116367360336316
"647",2,3,"body_gyro_x_mean",0.103003805232336
"648",2,3,"body_gyro_x_sd",0.475384049890987
"649",2,3,"body_gyro_y_mean",-0.0293182022684719
"650",2,3,"body_gyro_y_sd",0.321428565807872
"651",2,3,"body_gyro_z_mean",-0.02866763644067
"652",2,3,"body_gyro_z_sd",0.248006907273706
"653",2,3,"total_acc_x_mean",0.95710298628178
"654",2,3,"total_acc_x_sd",0.223791894945592
"655",2,3,"total_acc_y_mean",-0.372323638454714
"656",2,3,"total_acc_y_sd",0.171696008995111
"657",2,3,"total_acc_z_mean",-0.166233946183615
"658",2,3,"total_acc_z_sd",0.112637361322145
"659",2,3,"x_mean",-0.424274671811149
"660",2,3,"x_sd",0.483280166456723
"661",2,4,"body_acc_x_mean",-0.00138054912814002
"662",2,4,"body_acc_x_sd",0.259738018657437
"663",2,4,"body_acc_y_mean",-0.00778496399770733
"664",2,4,"body_acc_y_sd",0.161170726140763
"665",2,4,"body_acc_z_mean",-0.00195291145792818
"666",2,4,"body_acc_z_sd",0.115938777844976
"667",2,4,"body_gyro_x_mean",0.0691595651582091
"668",2,4,"body_gyro_x_sd",0.476784496942272
"669",2,4,"body_gyro_y_mean",-0.0052408352585637
"670",2,4,"body_gyro_y_sd",0.345586194162997
"671",2,4,"body_gyro_z_mean",-0.000866329750922476
"672",2,4,"body_gyro_z_sd",0.311686921524456
"673",2,4,"total_acc_x_mean",1.00353952916166
"674",2,4,"total_acc_x_sd",0.258730544473538
"675",2,4,"total_acc_y_mean",-0.222379972014313
"676",2,4,"total_acc_y_sd",0.158525222228117
"677",2,4,"total_acc_z_mean",0.0752361516597686
"678",2,4,"total_acc_z_sd",0.111814167246818
"679",2,4,"x_mean",-0.415260374462441
"680",2,4,"x_sd",0.482342658990012
"681",2,5,"body_acc_x_mean",-0.00187869311153923
"682",2,5,"body_acc_x_sd",0.311465544250243
"683",2,5,"body_acc_y_mean",-0.00807163455256981
"684",2,5,"body_acc_y_sd",0.204170694227251
"685",2,5,"body_acc_z_mean",0.000276225530490359
"686",2,5,"body_acc_z_sd",0.127304258375926
"687",2,5,"body_gyro_x_mean",0.0693004434081749
"688",2,5,"body_gyro_x_sd",0.486440689658547
"689",2,5,"body_gyro_y_mean",-0.0193492855700133
"690",2,5,"body_gyro_y_sd",0.430435901725321
"691",2,5,"body_gyro_z_mean",-0.0194246224910971
"692",2,5,"body_gyro_z_sd",0.357859979490017
"693",2,5,"total_acc_x_mean",0.996363551230053
"694",2,5,"total_acc_x_sd",0.310796968035221
"695",2,5,"total_acc_y_mean",-0.255623305961074
"696",2,5,"total_acc_y_sd",0.201296762664771
"697",2,5,"total_acc_z_mean",-0.028050900172624
"698",2,5,"total_acc_z_sd",0.122936859300435
"699",2,5,"x_mean",-0.356353464901252
"700",2,5,"x_sd",0.471016513212762
"701",2,6,"body_acc_x_mean",-0.0019261144401348
"702",2,6,"body_acc_x_sd",0.31003232073523
"703",2,6,"body_acc_y_mean",-0.0052998792535386
"704",2,6,"body_acc_y_sd",0.204897345913136
"705",2,6,"body_acc_z_mean",-0.00455037321912377
"706",2,6,"body_acc_z_sd",0.11928702862402
"707",2,6,"body_gyro_x_mean",-0.0506039534477022
"708",2,6,"body_gyro_x_sd",0.592129352309138
"709",2,6,"body_gyro_y_mean",0.0101320629135386
"710",2,6,"body_gyro_y_sd",0.525777925989033
"711",2,6,"body_gyro_z_mean",-0.00881170021187194
"712",2,6,"body_gyro_z_sd",0.397346952033257
"713",2,6,"total_acc_x_mean",0.979916172717525
"714",2,6,"total_acc_x_sd",0.309444930548065
"715",2,6,"total_acc_y_mean",-0.327547300657816
"716",2,6,"total_acc_y_sd",0.202989587985425
"717",2,6,"total_acc_z_mean",-0.0282167908499571
"718",2,6,"total_acc_z_sd",0.116590341685965
"719",2,6,"x_mean",-0.330642340129316
"720",2,6,"x_sd",0.464916100757488
"721",2,7,"body_acc_x_mean",-0.00594931173813572
"722",2,7,"body_acc_x_sd",0.230516288624625
"723",2,7,"body_acc_y_mean",-0.0054684374507935
"724",2,7,"body_acc_y_sd",0.116845502183625
"725",2,7,"body_acc_z_mean",-0.0117145493605545
"726",2,7,"body_acc_z_sd",0.156666954245522
"727",2,7,"body_gyro_x_mean",-0.114586175367947
"728",2,7,"body_gyro_x_sd",0.55566034566766
"729",2,7,"body_gyro_y_mean",0.0324478559844669
"730",2,7,"body_gyro_y_sd",0.328889310039106
"731",2,7,"body_gyro_z_mean",0.0234060600657062
"732",2,7,"body_gyro_z_sd",0.317415475316865
"733",2,7,"total_acc_x_mean",0.908788687760417
"734",2,7,"total_acc_x_sd",0.229819918067394
"735",2,7,"total_acc_y_mean",-0.228059991820695
"736",2,7,"total_acc_y_sd",0.113980154191064
"737",2,7,"total_acc_z_mean",-0.413866327372871
"738",2,7,"total_acc_z_sd",0.15504271643649
"739",2,7,"x_mean",-0.427408293255387
"740",2,7,"x_sd",0.478967138009984
"741",2,8,"body_acc_x_mean",-0.0038528055909032
"742",2,8,"body_acc_x_sd",0.270531569571221
"743",2,8,"body_acc_y_mean",-0.00582385522955793
"744",2,8,"body_acc_y_sd",0.232143435967737
"745",2,8,"body_acc_z_mean",-0.00225109782014101
"746",2,8,"body_acc_z_sd",0.204656866238561
"747",2,8,"body_gyro_x_mean",0.227287981474272
"748",2,8,"body_gyro_x_sd",0.552547101974589
"749",2,8,"body_gyro_y_mean",-0.0586336703780272
"750",2,8,"body_gyro_y_sd",0.71646959048271
"751",2,8,"body_gyro_z_mean",-0.0702777340204078
"752",2,8,"body_gyro_z_sd",0.649821108899145
"753",2,8,"total_acc_x_mean",0.940320875685976
"754",2,8,"total_acc_x_sd",0.269421193506077
"755",2,8,"total_acc_y_mean",-0.278742426824657
"756",2,8,"total_acc_y_sd",0.229895073125096
"757",2,8,"total_acc_z_mean",-0.196760307553296
"758",2,8,"total_acc_z_sd",0.19958833977938
"759",2,8,"x_mean",-0.293377815632218
"760",2,8,"x_sd",0.464582765249912
"761",2,9,"body_acc_x_mean",-0.00311991539501594
"762",2,9,"body_acc_x_sd",0.20888705793655
"763",2,9,"body_acc_y_mean",-0.0012441211607111
"764",2,9,"body_acc_y_sd",0.120937528896652
"765",2,9,"body_acc_z_mean",-0.0055865080603699
"766",2,9,"body_acc_z_sd",0.137286091796526
"767",2,9,"body_gyro_x_mean",-0.140564908848342
"768",2,9,"body_gyro_x_sd",0.572969047373923
"769",2,9,"body_gyro_y_mean",0.0149356898656633
"770",2,9,"body_gyro_y_sd",0.460663684104356
"771",2,9,"body_gyro_z_mean",0.0262729609744898
"772",2,9,"body_gyro_z_sd",0.419486313343282
"773",2,9,"total_acc_x_mean",0.970954030086097
"774",2,9,"total_acc_x_sd",0.208381255281051
"775",2,9,"total_acc_y_mean",-0.0209356355106505
"776",2,9,"total_acc_y_sd",0.115646948818212
"777",2,9,"total_acc_z_mean",-0.272525371071014
"778",2,9,"total_acc_z_sd",0.134723679749271
"779",2,9,"x_mean",-0.427075431896002
"780",2,9,"x_sd",0.480856175330876
"781",2,10,"body_acc_x_mean",-0.00215434956525931
"782",2,10,"body_acc_x_sd",0.273819666354605
"783",2,10,"body_acc_y_mean",0.00144380708187832
"784",2,10,"body_acc_y_sd",0.171614751139922
"785",2,10,"body_acc_z_mean",-0.00326137924653258
"786",2,10,"body_acc_z_sd",0.169577546890159
"787",2,10,"body_gyro_x_mean",0.104186436201142
"788",2,10,"body_gyro_x_sd",0.603832149257101
"789",2,10,"body_gyro_y_mean",-0.00953582886803856
"790",2,10,"body_gyro_y_sd",0.799046330500612
"791",2,10,"body_gyro_z_mean",0.000723025549767287
"792",2,10,"body_gyro_z_sd",0.331200962987762
"793",2,10,"total_acc_x_mean",0.992579551496011
"794",2,10,"total_acc_x_sd",0.27296594463006
"795",2,10,"total_acc_y_mean",-0.0369962858370645
"796",2,10,"total_acc_y_sd",0.170247536095494
"797",2,10,"total_acc_z_mean",0.0135738852197909
"798",2,10,"total_acc_z_sd",0.163228962460019
"799",2,10,"x_mean",-0.345652600356602
"800",2,10,"x_sd",0.463053071179259
"801",2,11,"body_acc_x_mean",-0.00284389562994792
"802",2,11,"body_acc_x_sd",0.248733591016066
"803",2,11,"body_acc_y_mean",-0.00691183572202402
"804",2,11,"body_acc_y_sd",0.154939267115322
"805",2,11,"body_acc_z_mean",0.000498953284982639
"806",2,11,"body_acc_z_sd",0.146289572487407
"807",2,11,"body_gyro_x_mean",-0.0561219669798322
"808",2,11,"body_gyro_x_sd",0.435943108453139
"809",2,11,"body_gyro_y_mean",0.0079672933754485
"810",2,11,"body_gyro_y_sd",0.551618224875655
"811",2,11,"body_gyro_z_mean",-0.00997038623119647
"812",2,11,"body_gyro_z_sd",0.150038216650645
"813",2,11,"total_acc_x_mean",0.964142631467014
"814",2,11,"total_acc_x_sd",0.24736204490188
"815",2,11,"total_acc_y_mean",-0.331999987080787
"816",2,11,"total_acc_y_sd",0.153508298164424
"817",2,11,"total_acc_z_mean",0.139075093452595
"818",2,11,"total_acc_z_sd",0.140175341954499
"819",2,11,"x_mean",-0.43527506672087
"820",2,11,"x_sd",0.494681275282595
"821",2,12,"body_acc_x_mean",-0.000949088958578726
"822",2,12,"body_acc_x_sd",0.232051059135554
"823",2,12,"body_acc_y_mean",-0.00483565996215445
"824",2,12,"body_acc_y_sd",0.154828097713999
"825",2,12,"body_acc_z_mean",0.000319738868057392
"826",2,12,"body_acc_z_sd",0.104328564691607
"827",2,12,"body_gyro_x_mean",-0.0675002597771935
"828",2,12,"body_gyro_x_sd",0.413887582465301
"829",2,12,"body_gyro_y_mean",0.0149931818603155
"830",2,12,"body_gyro_y_sd",0.367201157923315
"831",2,12,"body_gyro_z_mean",0.00153555737222055
"832",2,12,"body_gyro_z_sd",0.317108225852408
"833",2,12,"total_acc_x_mean",0.998389077854567
"834",2,12,"total_acc_x_sd",0.23147297891799
"835",2,12,"total_acc_y_mean",-0.245597535933083
"836",2,12,"total_acc_y_sd",0.152829978210679
"837",2,12,"total_acc_z_mean",-0.0742414764333113
"838",2,12,"total_acc_z_sd",0.102022886880095
"839",2,12,"x_mean",-0.42179157558609
"840",2,12,"x_sd",0.4801841508273
"841",2,13,"body_acc_x_mean",-0.00399215926080114
"842",2,13,"body_acc_x_sd",0.230057649175149
"843",2,13,"body_acc_y_mean",-0.0055603983673125
"844",2,13,"body_acc_y_sd",0.190410067166888
"845",2,13,"body_acc_z_mean",-0.00576762120330881
"846",2,13,"body_acc_z_sd",0.143800419196161
"847",2,13,"body_gyro_x_mean",-0.114086646859688
"848",2,13,"body_gyro_x_sd",0.401341517000617
"849",2,13,"body_gyro_y_mean",0.0352883336794815
"850",2,13,"body_gyro_y_sd",0.458586756532074
"851",2,13,"body_gyro_z_mean",0.013431180009233
"852",2,13,"body_gyro_z_sd",0.383835416910699
"853",2,13,"total_acc_x_mean",0.931175603139205
"854",2,13,"total_acc_x_sd",0.229079832836813
"855",2,13,"total_acc_y_mean",-0.344458693495199
"856",2,13,"total_acc_y_sd",0.188464410320158
"857",2,13,"total_acc_z_mean",-0.215214449772642
"858",2,13,"total_acc_z_sd",0.141151808042143
"859",2,13,"x_mean",-0.411582073864772
"860",2,13,"x_sd",0.481399962634359
"861",2,14,"body_acc_x_mean",-0.00312309149493345
"862",2,14,"body_acc_x_sd",0.225797484826375
"863",2,14,"body_acc_y_mean",-0.00173124058600116
"864",2,14,"body_acc_y_sd",0.22504149368181
"865",2,14,"body_acc_z_mean",-0.00131212876441696
"866",2,14,"body_acc_z_sd",0.292386849907574
"867",2,14,"body_gyro_x_mean",0.112477918911863
"868",2,14,"body_gyro_x_sd",0.476913123325202
"869",2,14,"body_gyro_y_mean",-0.0221955074349537
"870",2,14,"body_gyro_y_sd",1.1323112796775
"871",2,14,"body_gyro_z_mean",-0.0577451707537138
"872",2,14,"body_gyro_z_sd",0.759903395049659
"873",2,14,"total_acc_x_mean",0.819330508718171
"874",2,14,"total_acc_x_sd",0.225223590026241
"875",2,14,"total_acc_y_mean",-0.305949177272569
"876",2,14,"total_acc_y_sd",0.22005946621719
"877",2,14,"total_acc_z_mean",-0.493372401126881
"878",2,14,"total_acc_z_sd",0.286679194420953
"879",2,14,"x_mean",-0.285486358859423
"880",2,14,"x_sd",0.511997359659549
"881",2,15,"body_acc_x_mean",-0.00152255917456087
"882",2,15,"body_acc_x_sd",0.317842280012847
"883",2,15,"body_acc_y_mean",-0.00609181387196615
"884",2,15,"body_acc_y_sd",0.171868863040062
"885",2,15,"body_acc_z_mean",-0.00285573608139258
"886",2,15,"body_acc_z_sd",0.114575665102507
"887",2,15,"body_gyro_x_mean",0.121708317158854
"888",2,15,"body_gyro_x_sd",0.510902508118404
"889",2,15,"body_gyro_y_mean",-0.0362919205909147
"890",2,15,"body_gyro_y_sd",0.514728959640143
"891",2,15,"body_gyro_z_mean",0.00214008021862142
"892",2,15,"body_gyro_z_sd",0.25525118045483
"893",2,15,"total_acc_x_mean",0.983793953613281
"894",2,15,"total_acc_x_sd",0.316991131073141
"895",2,15,"total_acc_y_mean",-0.302600128919759
"896",2,15,"total_acc_y_sd",0.170144920637889
"897",2,15,"total_acc_z_mean",0.0713977348851562
"898",2,15,"total_acc_z_sd",0.111304871436676
"899",2,15,"x_mean",-0.393720911542089
"900",2,15,"x_sd",0.481360338460772
"901",2,16,"body_acc_x_mean",-0.00444921395644914
"902",2,16,"body_acc_x_sd",0.197307701508015
"903",2,16,"body_acc_y_mean",0.0014542960605576
"904",2,16,"body_acc_y_sd",0.14459292002495
"905",2,16,"body_acc_z_mean",-0.00520843811588995
"906",2,16,"body_acc_z_sd",0.159612899226391
"907",2,16,"body_gyro_x_mean",0.10263546669136
"908",2,16,"body_gyro_x_sd",0.430060334760097
"909",2,16,"body_gyro_y_mean",0.0116150023535999
"910",2,16,"body_gyro_y_sd",0.318642044650071
"911",2,16,"body_gyro_z_mean",-0.0416590948035846
"912",2,16,"body_gyro_z_sd",0.309646449891285
"913",2,16,"total_acc_x_mean",0.916036803155637
"914",2,16,"total_acc_x_sd",0.196730946346913
"915",2,16,"total_acc_y_mean",-0.0609810824570987
"916",2,16,"total_acc_y_sd",0.142044744772808
"917",2,16,"total_acc_z_mean",-0.383244142909743
"918",2,16,"total_acc_z_sd",0.156753587846326
"919",2,16,"x_mean",-0.440146451770759
"920",2,16,"x_sd",0.485215967490382
"921",2,17,"body_acc_x_mean",-0.00514604121119792
"922",2,17,"body_acc_x_sd",0.305867803387387
"923",2,17,"body_acc_y_mean",-0.00300357470741602
"924",2,17,"body_acc_y_sd",0.170313161158747
"925",2,17,"body_acc_z_mean",-0.00428874461253499
"926",2,17,"body_acc_z_sd",0.14146067120299
"927",2,17,"body_gyro_x_mean",-0.00283639389453125
"928",2,17,"body_gyro_x_sd",0.440095901609323
"929",2,17,"body_gyro_y_mean",0.00880133264500326
"930",2,17,"body_gyro_y_sd",0.390094456551499
"931",2,17,"body_gyro_z_mean",-0.0133837750335449
"932",2,17,"body_gyro_z_sd",0.37289386204226
"933",2,17,"total_acc_x_mean",0.934191623665365
"934",2,17,"total_acc_x_sd",0.305342936071811
"935",2,17,"total_acc_y_mean",-0.268743470243354
"936",2,17,"total_acc_y_sd",0.168058609619284
"937",2,17,"total_acc_z_mean",-0.302833598477246
"938",2,17,"total_acc_z_sd",0.139683157742629
"939",2,17,"x_mean",-0.401431355861112
"940",2,17,"x_sd",0.479425823691872
"941",2,18,"body_acc_x_mean",-0.00250894305461476
"942",2,18,"body_acc_x_sd",0.202803609230735
"943",2,18,"body_acc_y_mean",-0.00265818613400997
"944",2,18,"body_acc_y_sd",0.136491764580266
"945",2,18,"body_acc_z_mean",-0.0014364029575264
"946",2,18,"body_acc_z_sd",0.126326950359316
"947",2,18,"body_gyro_x_mean",-0.020001472873688
"948",2,18,"body_gyro_x_sd",0.355384803203149
"949",2,18,"body_gyro_y_mean",0.00980916234172953
"950",2,18,"body_gyro_y_sd",0.379183636046563
"951",2,18,"body_gyro_z_mean",0.00192121905792026
"952",2,18,"body_gyro_z_sd",0.276286584258869
"953",2,18,"total_acc_x_mean",0.957903418265086
"954",2,18,"total_acc_x_sd",0.201793545593241
"955",2,18,"total_acc_y_mean",-0.300823343770205
"956",2,18,"total_acc_y_sd",0.134028484907028
"957",2,18,"total_acc_z_mean",-0.111240249965888
"958",2,18,"total_acc_z_sd",0.121828490364024
"959",2,18,"x_mean",-0.470681472754459
"960",2,18,"x_sd",0.490071688258084
"961",2,19,"body_acc_x_mean",-0.00730699633118555
"962",2,19,"body_acc_x_sd",0.2844926672915
"963",2,19,"body_acc_y_mean",-0.00695530594023828
"964",2,19,"body_acc_y_sd",0.202689166284992
"965",2,19,"body_acc_z_mean",-0.0141210534711445
"966",2,19,"body_acc_z_sd",0.148609623375056
"967",2,19,"body_gyro_x_mean",0.0686141804520312
"968",2,19,"body_gyro_x_sd",0.518261944318132
"969",2,19,"body_gyro_y_mean",-0.0271686011450391
"970",2,19,"body_gyro_y_sd",0.635374452168848
"971",2,19,"body_gyro_z_mean",-0.0383132787675664
"972",2,19,"body_gyro_z_sd",0.433072597121913
"973",2,19,"total_acc_x_mean",0.914985303847656
"974",2,19,"total_acc_x_sd",0.283777756582193
"975",2,19,"total_acc_y_mean",-0.375512369074371
"976",2,19,"total_acc_y_sd",0.201118660523313
"977",2,19,"total_acc_z_mean",-0.236836226455312
"978",2,19,"total_acc_z_sd",0.144467022029874
"979",2,19,"x_mean",-0.316821118319495
"980",2,19,"x_sd",0.457959800536126
"981",2,20,"body_acc_x_mean",-0.00525041073318015
"982",2,20,"body_acc_x_sd",0.288603796033434
"983",2,20,"body_acc_y_mean",-0.0058156146955239
"984",2,20,"body_acc_y_sd",0.198563013954072
"985",2,20,"body_acc_z_mean",-0.00420071156249004
"986",2,20,"body_acc_z_sd",0.141635382298137
"987",2,20,"body_gyro_x_mean",0.0965282706310049
"988",2,20,"body_gyro_x_sd",0.443458558472386
"989",2,20,"body_gyro_y_mean",-0.0452900463158854
"990",2,20,"body_gyro_y_sd",0.687361517567959
"991",2,20,"body_gyro_z_mean",-0.012229143274663
"992",2,20,"body_gyro_z_sd",0.575541558125506
"993",2,20,"total_acc_x_mean",0.880031612996323
"994",2,20,"total_acc_x_sd",0.287839878447646
"995",2,20,"total_acc_y_mean",-0.467049824960172
"996",2,20,"total_acc_y_sd",0.197200856007239
"997",2,20,"total_acc_z_mean",-0.137594943772174
"998",2,20,"total_acc_z_sd",0.138566658388377
"999",2,20,"x_mean",-0.338291941451443
"1000",2,20,"x_sd",0.467024672485213
"1001",2,21,"body_acc_x_mean",-0.00255153063172433
"1002",2,21,"body_acc_x_sd",0.248082055665304
"1003",2,21,"body_acc_y_mean",-0.00345324307783245
"1004",2,21,"body_acc_y_sd",0.191318316705668
"1005",2,21,"body_acc_z_mean",-0.0056510107575266
"1006",2,21,"body_acc_z_sd",0.143351301343927
"1007",2,21,"body_gyro_x_mean",0.0931138493709109
"1008",2,21,"body_gyro_x_sd",0.40931573546898
"1009",2,21,"body_gyro_y_mean",-0.0366987852490858
"1010",2,21,"body_gyro_y_sd",0.412988990373428
"1011",2,21,"body_gyro_z_mean",-0.040630256875
"1012",2,21,"body_gyro_z_sd",0.51143180107023
"1013",2,21,"total_acc_x_mean",0.885616975332447
"1014",2,21,"total_acc_x_sd",0.247296446874065
"1015",2,21,"total_acc_y_mean",-0.417162219434674
"1016",2,21,"total_acc_y_sd",0.188965303734106
"1017",2,21,"total_acc_z_mean",-0.315559673220246
"1018",2,21,"total_acc_z_sd",0.14154172985708
"1019",2,21,"x_mean",-0.381967006088137
"1020",2,21,"x_sd",0.473554737531349
"1021",2,22,"body_acc_x_mean",-0.00601430835381696
"1022",2,22,"body_acc_x_sd",0.353474702504997
"1023",2,22,"body_acc_y_mean",-0.00510041642886533
"1024",2,22,"body_acc_y_sd",0.215282328723973
"1025",2,22,"body_acc_z_mean",-0.00305340990318824
"1026",2,22,"body_acc_z_sd",0.163150403196561
"1027",2,22,"body_gyro_x_mean",0.167752684782757
"1028",2,22,"body_gyro_x_sd",0.609965246972274
"1029",2,22,"body_gyro_y_mean",-0.0483635683343601
"1030",2,22,"body_gyro_y_sd",0.392870386699777
"1031",2,22,"body_gyro_z_mean",-0.0312454789041443
"1032",2,22,"body_gyro_z_sd",0.410004935127337
"1033",2,22,"total_acc_x_mean",0.958729109505208
"1034",2,22,"total_acc_x_sd",0.352685997219573
"1035",2,22,"total_acc_y_mean",-0.32344706244109
"1036",2,22,"total_acc_y_sd",0.214144656509402
"1037",2,22,"total_acc_z_mean",-0.102720797758668
"1038",2,22,"total_acc_z_sd",0.160880078712269
"1039",2,22,"x_mean",-0.305185521541175
"1040",2,22,"x_sd",0.468928019106076
"1041",2,23,"body_acc_x_mean",-0.00568382952625613
"1042",2,23,"body_acc_x_sd",0.247081505996607
"1043",2,23,"body_acc_y_mean",-0.00799685445798713
"1044",2,23,"body_acc_y_sd",0.180223966313005
"1045",2,23,"body_acc_z_mean",-0.00613870942734375
"1046",2,23,"body_acc_z_sd",0.200990693454184
"1047",2,23,"body_gyro_x_mean",0.127339505680884
"1048",2,23,"body_gyro_x_sd",0.392983603759342
"1049",2,23,"body_gyro_y_mean",-0.0168068511272365
"1050",2,23,"body_gyro_y_sd",0.542709659046739
"1051",2,23,"body_gyro_z_mean",-0.0526188996441942
"1052",2,23,"body_gyro_z_sd",0.471027517018874
"1053",2,23,"total_acc_x_mean",0.926516825321691
