"subject" "activityname" "variable" "meanAvg" "stdAvg"
5 "STANDING" "tAccY" -0.0152903085198521 0.017535927047142
5 "STANDING" "tAccZ" 0.13274609976423 0.0193816562906353
5 "STANDING" "tBodyAccJerkMag" -0.956863566071429 -0.942962047678571
5 "STANDING" "tBodyAccJerkX" 0.0725189859107143 -0.962647080178571
5 "STANDING" "tBodyAccJerkY" -0.00221990214464286 -0.931217140714286
5 "STANDING" "tBodyAccJerkZ" -0.0122812220569643 -0.963832118928571
5 "STANDING" "tBodyAccMag" -0.906104701071429 -0.87977380125
5 "STANDING" "tBodyAccX" 0.282544390892857 -0.968591815714286
5 "STANDING" "tBodyAccY" -0.00700418554517857 -0.869439913392857
5 "STANDING" "tBodyAccZ" -0.102171095696429 -0.869327321785714
5 "STANDING" "tBodyGyroJerkMag" -0.958405900892857 -0.947970723571429
5 "STANDING" "tBodyGyroJerkX" -0.0922249863035714 -0.941930044107143
5 "STANDING" "tBodyGyroJerkY" -0.0399108188821429 -0.961177741607143
5 "STANDING" "tBodyGyroJerkZ" -0.0422221341625 -0.944755343035714
5 "STANDING" "tBodyGyroMag" -0.900671630714286 -0.867041711785714
5 "STANDING" "tBodyGyroX" -0.0322711902673214 -0.910395222321429
5 "STANDING" "tBodyGyroY" -0.050987505 -0.933738104107143
5 "STANDING" "tBodyGyroZ" 0.0690945763946429 -0.907471555714286
5 "STANDING" "tGravityAccMag" -0.906104701071429 -0.87977380125
5 "STANDING" "tGravityAccX" 0.960188699107143 -0.974088206071429
5 "STANDING" "tGravityAccY" -0.03871012665 -0.931973943392857
5 "STANDING" "tGravityAccZ" 0.138638436607143 -0.914608495714286
5 "WALKING" "BodyAccX" 5.49378844977676e-05 0.230767906881349
5 "WALKING" "BodyAccY" -7.70382653041294e-05 0.185674260562418
5 "WALKING" "BodyAccZ" 0.000186927531498326 0.10067355651463
5 "WALKING" "BodyGyroX" -0.0218822389265346 0.445046647545727
5 "WALKING" "BodyGyroY" 0.00240460003061942 0.381231375757818
5 "WALKING" "BodyGyroZ" -0.00211967320304129 0.332076740416909
5 "WALKING" "fBodyAccJerkX" -0.344954806428571 -0.3213903195
5 "WALKING" "fBodyAccJerkY" -0.181055554206071 -0.0545213604089286
5 "WALKING" "fBodyAccJerkZ" -0.590496615535714 -0.633429995714286
5 "WALKING" "fBodyAccMag" -0.304992488892857 -0.519636926071429
5 "WALKING" "fBodyAccX" -0.287782607410714 -0.297517355196429
5 "WALKING" "fBodyAccY" 0.00946037755178572 0.0426026830839286
5 "WALKING" "fBodyAccZ" -0.490251090714286 -0.483059957321429
5 "WALKING" "fBodyBodyAccJerkMag" -0.269481661080357 -0.305685376071429
5 "WALKING" "fBodyBodyGyroJerkMag" -0.548053574821429 -0.455665300892857
5 "WALKING" "fBodyBodyGyroMag" -0.484262828928571 -0.589741506785714
5 "WALKING" "fBodyGyroX" -0.372668749642857 -0.529392790178571
5 "WALKING" "fBodyGyroY" -0.513951718392857 -0.502683380535714
5 "WALKING" "fBodyGyroZ" -0.213127031035714 -0.420367075178571
5 "WALKING" "tAccX" 1.02361758344029 0.230449981783372
5 "WALKING" "tAccY" -0.0823350773042439 0.184960360849111
5 "WALKING" "tAccZ" -0.00290405617793527 0.0993089207683185
5 "WALKING" "tBodyAccJerkMag" -0.288333024071429 -0.282242276785714
5 "WALKING" "tBodyAccJerkX" 0.0845888833571429 -0.302891024625
5 "WALKING" "tBodyAccJerkY" -0.0163194101232143 -0.0910397428607143
5 "WALKING" "tBodyAccJerkZ" 8.32159351785732e-05 -0.612895318571429
5 "WALKING" "tBodyAccMag" -0.158338674394643 -0.377178733392857
5 "WALKING" "tBodyAccX" 0.27784234625 -0.294098534232143
5 "WALKING" "tBodyAccY" -0.0172850317482679 0.0767484028053571
5 "WALKING" "tBodyAccZ" -0.107741776464286 -0.45702143625
5 "WALKING" "tBodyGyroJerkMag" -0.444532485357143 -0.48919974625
5 "WALKING" "tBodyGyroJerkX" -0.0888408355267857 -0.357681403285714
5 "WALKING" "tBodyGyroJerkY" -0.0449559531089286 -0.57143812375
5 "WALKING" "tBodyGyroJerkZ" -0.0482679596035714 -0.157682543983929
5 "WALKING" "tBodyGyroMag" -0.355933083571429 -0.492176823571429
5 "WALKING" "tBodyGyroX" -0.0488919896632143 -0.490877497857143
5 "WALKING" "tBodyGyroY" -0.0690135249642857 -0.504622029821429
5 "WALKING" "tBodyGyroZ" 0.0815435495892857 -0.318700615178571
5 "WALKING" "tGravityAccMag" -0.158338674394643 -0.377178733392857
5 "WALKING" "tGravityAccX" 0.972624959821429 -0.979348381428571
5 "WALKING" "tGravityAccY" -0.100440285303571 -0.961585474821429
5 "WALKING" "tGravityAccZ" 0.00247623628392857 -0.964580803928571
5 "WALKING_DOWNSTAIRS" "BodyAccX" 0.00329073173105053 0.415684561073082
5 "WALKING_DOWNSTAIRS" "BodyAccY" 0.00453025937907247 0.188068384822887
5 "WALKING_DOWNSTAIRS" "BodyAccZ" 0.00263866356910572 0.124255581128416
5 "WALKING_DOWNSTAIRS" "BodyGyroX" -0.0418930660643118 0.471371736989542
5 "WALKING_DOWNSTAIRS" "BodyGyroY" 0.00160677536985372 0.454328972835928
5 "WALKING_DOWNSTAIRS" "BodyGyroZ" -0.00251249345378989 0.376057277704631
5 "WALKING_DOWNSTAIRS" "fBodyAccJerkX" -0.0368012151170213 0.011055933212766
5 "WALKING_DOWNSTAIRS" "fBodyAccJerkY" -0.0568032957531915 0.0901720096791489
5 "WALKING_DOWNSTAIRS" "fBodyAccJerkZ" -0.491979946170213 -0.551178075319149
5 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.155742168808511 0.0428533623276596
5 "WALKING_DOWNSTAIRS" "fBodyAccX" 0.0984320090212766 0.336554724893617
5 "WALKING_DOWNSTAIRS" "fBodyAccY" 0.0792280694042553 0.0268269875085106
5 "WALKING_DOWNSTAIRS" "fBodyAccZ" -0.374740089574468 -0.353397850212766
5 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.00918394264170213 -0.089735699787234
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.453697247021277 -0.487128422553191
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.349338414731915 -0.484141274255319
5 "WALKING_DOWNSTAIRS" "fBodyGyroX" -0.295345101425532 -0.51494094106383
5 "WALKING_DOWNSTAIRS" "fBodyGyroY" -0.382483075106383 -0.431552775319149
5 "WALKING_DOWNSTAIRS" "fBodyGyroZ" -0.034175027916383 -0.374705187021277
5 "WALKING_DOWNSTAIRS" "tAccX" 1.01555522849069 0.414897792128317
5 "WALKING_DOWNSTAIRS" "tAccY" -0.0380953557705402 0.186450214865952
5 "WALKING_DOWNSTAIRS" "tAccZ" 0.0184175191433178 0.121754863810194
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.0637528559361702 -0.0292570509829787
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkX" 0.109650600459574 0.0322415501638298
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkY" 0.0137618233808511 0.0473612314702128
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkZ" 0.0213397664446809 -0.52265163787234
5 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.211138853638298 0.205422375957447
5 "WALKING_DOWNSTAIRS" "tBodyAccX" 0.29354392712766 0.275046110468085
5 "WALKING_DOWNSTAIRS" "tBodyAccY" -0.00850107533191489 0.0907630761042553
5 "WALKING_DOWNSTAIRS" "tBodyAccZ" -0.100319930659574 -0.325891435319149
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.39719562106383 -0.450303212340426
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkX" -0.110149008255319 -0.411302217446809
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkY" -0.0708296588478723 -0.514591487234043
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkZ" -0.0399656935617021 -0.0344217467042553
5 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.218029835319149 -0.360678305253192
5 "WALKING_DOWNSTAIRS" "tBodyGyroX" -0.068294569906383 -0.46064684487234
5 "WALKING_DOWNSTAIRS" "tBodyGyroY" -0.0707805998787234 -0.409134149148936
5 "WALKING_DOWNSTAIRS" "tBodyGyroZ" 0.0806559989574468 -0.227869042382979
5 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.211138853638298 0.205422375957447
5 "WALKING_DOWNSTAIRS" "tGravityAccX" 0.956649352553192 -0.950490938510638
5 "WALKING_DOWNSTAIRS" "tGravityAccY" -0.0607578318319149 -0.912363420851064
5 "WALKING_DOWNSTAIRS" "tGravityAccZ" 0.0216777910246191 -0.927192732978723
5 "WALKING_UPSTAIRS" "BodyAccX" -0.00187869311153923 0.311465544250243
5 "WALKING_UPSTAIRS" "BodyAccY" -0.00807163455256981 0.204170694227251
5 "WALKING_UPSTAIRS" "BodyAccZ" 0.000276225530490359 0.127304258375926
5 "WALKING_UPSTAIRS" "BodyGyroX" 0.0693004434081749 0.486440689658547
5 "WALKING_UPSTAIRS" "BodyGyroY" -0.0193492855700133 0.430435901725321
5 "WALKING_UPSTAIRS" "BodyGyroZ" -0.0194246224910971 0.357859979490017
5 "WALKING_UPSTAIRS" "fBodyAccJerkX" -0.289725470425532 -0.22532784293617
5 "WALKING_UPSTAIRS" "fBodyAccJerkY" -0.19681792087234 -0.105311152804255
5 "WALKING_UPSTAIRS" "fBodyAccJerkZ" -0.606717464680851 -0.668825711276596
5 "WALKING_UPSTAIRS" "fBodyAccMag" -0.169261525 -0.254091927148936
5 "WALKING_UPSTAIRS" "fBodyAccX" -0.161485339978723 -0.00473819670425532
5 "WALKING_UPSTAIRS" "fBodyAccY" 0.0728903158085106 0.165037631180851
5 "WALKING_UPSTAIRS" "fBodyAccZ" -0.457470676808511 -0.28925665906383
5 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.264674938957447 -0.378616675957447
5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.571344138723404 -0.572485019787234
5 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.392564530851064 -0.440445051914894
5 "WALKING_UPSTAIRS" "fBodyGyroX" -0.263615096246809 -0.501685580212766
5 "WALKING_UPSTAIRS" "fBodyGyroY" -0.516609046808511 -0.403486393191489
5 "WALKING_UPSTAIRS" "fBodyGyroZ" -0.139801393244681 -0.380378006808511
5 "WALKING_UPSTAIRS" "tAccX" 0.996363551230053 0.310796968035221
5 "WALKING_UPSTAIRS" "tAccY" -0.255623305961074 0.201296762664771
5 "WALKING_UPSTAIRS" "tAccZ" -0.028050900172624 0.122936859300435
5 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.247403476914894 -0.310186545957447
5 "WALKING_UPSTAIRS" "tBodyAccJerkX" 0.0795443483829787 -0.223896564340426
5 "WALKING_UPSTAIRS" "tBodyAccJerkY" 0.0140130363106383 -0.125026612744681
5 "WALKING_UPSTAIRS" "tBodyAccJerkZ" -0.025590953282766 -0.63836903212766
5 "WALKING_UPSTAIRS" "tBodyAccMag" 0.0435562021989362 -0.136736383765957
5 "WALKING_UPSTAIRS" "tBodyAccX" 0.268459469914894 -0.0457237779851064
5 "WALKING_UPSTAIRS" "tBodyAccY" -0.0325269755153191 0.185022459476596
5 "WALKING_UPSTAIRS" "tBodyAccZ" -0.107471453914894 -0.308938978787234
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.47348816787234 -0.557988065531915
5 "WALKING_UPSTAIRS" "tBodyGyroJerkX" -0.143029686361702 -0.305245202489362
5 "WALKING_UPSTAIRS" "tBodyGyroJerkY" -0.0559895777393617 -0.631822048297872
5 "WALKING_UPSTAIRS" "tBodyGyroJerkZ" -0.0534895401 -0.282154378489362
5 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.235516929306383 -0.354687870212766
5 "WALKING_UPSTAIRS" "tBodyGyroX" 0.0395191121489362 -0.443342262340426
5 "WALKING_UPSTAIRS" "tBodyGyroY" -0.117195551802128 -0.440345826382979
5 "WALKING_UPSTAIRS" "tBodyGyroZ" 0.0424442819489362 -0.26545133312766
5 "WALKING_UPSTAIRS" "tGravityAccMag" 0.0435562021989362 -0.136736383765957
5 "WALKING_UPSTAIRS" "tGravityAccX" 0.936821834893617 -0.95357996893617
5 "WALKING_UPSTAIRS" "tGravityAccY" -0.265942569148936 -0.900511719787234
5 "WALKING_UPSTAIRS" "tGravityAccZ" -0.0232035364248936 -0.92141958
6 "LAYING" "BodyAccX" -0.00595969921535033 0.0228461115012518
6 "LAYING" "BodyAccY" 0.0036113954618687 0.0146064748680222
6 "LAYING" "BodyAccZ" -0.00819638475029276 0.0164748407146287
6 "LAYING" "BodyGyroX" 0.0203323996502719 0.0405558583990869
6 "LAYING" "BodyGyroY" -0.0148446252517996 0.0451595286368331
6 "LAYING" "BodyGyroZ" 0.0410587608178561 0.0316598276058993
6 "LAYING" "fBodyAccJerkX" -0.967072436842105 -0.968619159473684
6 "LAYING" "fBodyAccJerkY" -0.936043420175439 -0.935717452807018
6 "LAYING" "fBodyAccJerkZ" -0.954425844736842 -0.963567540877193
6 "LAYING" "fBodyAccMag" -0.91235165222807 -0.905373979824561
6 "LAYING" "fBodyAccX" -0.939114254210526 -0.932462941461404
6 "LAYING" "fBodyAccY" -0.923706791403509 -0.929711219929825
6 "LAYING" "fBodyAccZ" -0.938044912280702 -0.924004748421053
6 "LAYING" "fBodyBodyAccJerkMag" -0.948655471052632 -0.951552664035088
6 "LAYING" "fBodyBodyGyroJerkMag" -0.953695957368421 -0.955504654561404
6 "LAYING" "fBodyBodyGyroMag" -0.930153639473684 -0.928694890175439
6 "LAYING" "fBodyGyroX" -0.935439769649123 -0.962164978596491
6 "LAYING" "fBodyGyroY" -0.941771544385965 -0.945365097894737
6 "LAYING" "fBodyGyroZ" -0.932636612807018 -0.947136774385965
6 "LAYING" "tAccX" -0.00738397814703673 0.0111399024286477
6 "LAYING" "tAccY" 0.97705482709704 0.0107560994396621
6 "LAYING" "tAccZ" 0.159108685249959 0.0128977635733617
6 "LAYING" "tBodyAccJerkMag" -0.954750504912281 -0.950341934385965
6 "LAYING" "tBodyAccJerkX" 0.0963481955263158 -0.966341054736842
6 "LAYING" "tBodyAccJerkY" -0.00114529240245614 -0.933674494385965
6 "LAYING" "tBodyAccJerkZ" 0.00328817288070175 -0.959646055263158
6 "LAYING" "tBodyAccMag" -0.918878850824561 -0.897326245964912
6 "LAYING" "tBodyAccX" 0.248656520140351 -0.934049422052632
6 "LAYING" "tBodyAccY" -0.0102529170561404 -0.924644826385965
6 "LAYING" "tBodyAccZ" -0.133119570368421 -0.925216100350877
6 "LAYING" "tBodyGyroJerkMag" -0.955645738245614 -0.953157001578947
6 "LAYING" "tBodyGyroJerkX" -0.111267284631579 -0.939611608245614
6 "LAYING" "tBodyGyroJerkY" -0.0424104289992982 -0.958628819649123
6 "LAYING" "tBodyGyroJerkZ" -0.0717774743859649 -0.959579071578947
6 "LAYING" "tBodyGyroMag" -0.908980174736842 -0.920914497017544
6 "LAYING" "tBodyGyroX" -0.0079605026754386 -0.955378225087719
6 "LAYING" "tBodyGyroY" -0.107218315054386 -0.943634949473684
6 "LAYING" "tBodyGyroZ" 0.179102058245614 -0.939141878596491
6 "LAYING" "tGravityAccMag" -0.918878850824561 -0.897326245964912
6 "LAYING" "tGravityAccX" -0.47670987877193 -0.887746310350877
6 "LAYING" "tGravityAccY" 0.956593814210526 -0.959161956491228
6 "LAYING" "tGravityAccZ" 0.175867709021053 -0.928130738421053
6 "SITTING" "BodyAccX" -0.000164303442534574 0.00786305550790667
6 "SITTING" "BodyAccY" 0.00133593051146449 0.0147709320784024
6 "SITTING" "BodyAccZ" -0.000601249092201847 0.0163703558210735
6 "SITTING" "BodyGyroX" -0.00986933461181477 0.038823424022311
6 "SITTING" "BodyGyroY" -0.0070292750622625 0.0447805245263672
6 "SITTING" "BodyGyroZ" -0.000397531556147728 0.0313986152203685
6 "SITTING" "fBodyAccJerkX" -0.971037479818182 -0.971488767454545
6 "SITTING" "fBodyAccJerkY" -0.947070821272727 -0.946880042
6 "SITTING" "fBodyAccJerkZ" -0.954199785636364 -0.961636555090909
6 "SITTING" "fBodyAccMag" -0.935750391272727 -0.939547202909091
6 "SITTING" "fBodyAccX" -0.975351454727273 -0.982451284727273
6 "SITTING" "fBodyAccY" -0.928264365454545 -0.925676956
6 "SITTING" "fBodyAccZ" -0.935798115272727 -0.925768475636364
6 "SITTING" "fBodyBodyAccJerkMag" -0.948348653636364 -0.947304700363636
6 "SITTING" "fBodyBodyGyroJerkMag" -0.952034566 -0.951196693454545
6 "SITTING" "fBodyBodyGyroMag" -0.929725679272727 -0.929549141636364
6 "SITTING" "fBodyGyroX" -0.939671400545455 -0.963407046545455
6 "SITTING" "fBodyGyroY" -0.943857393090909 -0.944901470363636
6 "SITTING" "fBodyGyroZ" -0.934764895454545 -0.947326797818182
6 "SITTING" "tAccX" 0.995865136292614 0.00737927303276637
6 "SITTING" "tAccY" 0.0875683546110511 0.0122203073669606
6 "SITTING" "tAccZ" 0.0621952512698182 0.0138482892365127
6 "SITTING" "tBodyAccJerkMag" -0.962733502 -0.948181827818182
6 "SITTING" "tBodyAccJerkX" 0.0754721635223636 -0.969929476363636
6 "SITTING" "tBodyAccJerkY" 2.55649800000024e-06 -0.945143686181818
6 "SITTING" "tBodyAccJerkZ" 0.00623727782090909 -0.958572952545454
6 "SITTING" "tBodyAccMag" -0.949543531272727 -0.931572655636364
6 "SITTING" "tBodyAccX" 0.276778487454545 -0.980164933636364
6 "SITTING" "tBodyAccY" -0.0145911615290909 -0.923682131090909
6 "SITTING" "tBodyAccZ" -0.110127728709091 -0.925797097090909
6 "SITTING" "tBodyGyroJerkMag" -0.962929227818182 -0.950150571818182
6 "SITTING" "tBodyGyroJerkX" -0.0936693524363636 -0.943714804727273
6 "SITTING" "tBodyGyroJerkY" -0.0333986700025455 -0.961780726363636
6 "SITTING" "tBodyGyroJerkZ" -0.0465504310978182 -0.958787671272727
6 "SITTING" "tBodyGyroMag" -0.932703812181818 -0.921259472727273
6 "SITTING" "tBodyGyroX" -0.0372442282830909 -0.957367681818182
6 "SITTING" "tBodyGyroY" -0.0899083302550909 -0.944130044727273
6 "SITTING" "tBodyGyroZ" 0.0854346006181818 -0.939681350909091
6 "SITTING" "tGravityAccMag" -0.949543531272727 -0.931572655636364
6 "SITTING" "tGravityAccX" 0.933692934909091 -0.988872369272727
6 "SITTING" "tGravityAccY" 0.0682628663363636 -0.960875994727273
6 "SITTING" "tGravityAccZ" 0.0695219657167273 -0.955475832363636
6 "STANDING" "BodyAccX" 0.000570943425822643 0.00734541220500848
6 "STANDING" "BodyAccY" -0.000516896070582538 0.0151448681070083
6 "STANDING" "BodyAccZ" -0.00127682976054825 0.0163891893324104
6 "STANDING" "BodyGyroX" -0.000595121130686678 0.0473628974468419
6 "STANDING" "BodyGyroY" 0.00693360656300164 0.0460386202366227
6 "STANDING" "BodyGyroZ" -0.0042459084296546 0.0274762152480981
6 "STANDING" "fBodyAccJerkX" -0.97348053877193 -0.975235677719298
6 "STANDING" "fBodyAccJerkY" -0.951405464912281 -0.950681450350877
6 "STANDING" "fBodyAccJerkZ" -0.963743518070175 -0.969895845789474
6 "STANDING" "fBodyAccMag" -0.945949804035088 -0.94456410754386
6 "STANDING" "fBodyAccX" -0.977100287368421 -0.984067374035088
6 "STANDING" "fBodyAccY" -0.930336471754386 -0.921449111052632
6 "STANDING" "fBodyAccZ" -0.942864017017544 -0.922067224210526
6 "STANDING" "fBodyBodyAccJerkMag" -0.955914005438597 -0.95538157877193
6 "STANDING" "fBodyBodyGyroJerkMag" -0.955425138245614 -0.952088499473684
6 "STANDING" "fBodyBodyGyroMag" -0.926664297017544 -0.923108761578947
6 "STANDING" "fBodyGyroX" -0.931612384385965 -0.952817395263158
6 "STANDING" "fBodyGyroY" -0.943273146140351 -0.942539174210526
6 "STANDING" "fBodyGyroZ" -0.943239602105263 -0.95445570245614
6 "STANDING" "tAccX" 1.00469519339364 0.00658024402761023
6 "STANDING" "tAccY" -0.212422030978618 0.0130753228971912
6 "STANDING" "tAccZ" 0.00687761351623903 0.0135913004002548
6 "STANDING" "tBodyAccJerkMag" -0.967102436140351 -0.956099145964912
6 "STANDING" "tBodyAccJerkX" 0.0730699604561404 -0.973132635789474
6 "STANDING" "tBodyAccJerkY" 0.00871883993421053 -0.949362277017544
6 "STANDING" "tBodyAccJerkZ" -0.00481712245438596 -0.967547241754386
6 "STANDING" "tBodyAccMag" -0.945022876491228 -0.939310249649123
6 "STANDING" "tBodyAccX" 0.280346248596491 -0.981758159649123
6 "STANDING" "tBodyAccY" -0.0181236327175439 -0.921493191754386
6 "STANDING" "tBodyAccZ" -0.112172831947368 -0.925692371929825
6 "STANDING" "tBodyGyroJerkMag" -0.963406222982456 -0.952536233859649
6 "STANDING" "tBodyGyroJerkX" -0.103292534210526 -0.946423593157895
6 "STANDING" "tBodyGyroJerkY" -0.0428828304736842 -0.962422163684211
6 "STANDING" "tBodyGyroJerkZ" -0.0506432189438596 -0.962758177192982
6 "STANDING" "tBodyGyroMag" -0.939404744385965 -0.915891572982456
6 "STANDING" "tBodyGyroX" -0.028251913022807 -0.947561298596491
6 "STANDING" "tBodyGyroY" -0.0589823639438597 -0.94248658631579
6 "STANDING" "tBodyGyroZ" 0.0767394745964912 -0.947782155964912
6 "STANDING" "tGravityAccMag" -0.945022876491228 -0.939310249649123
6 "STANDING" "tGravityAccX" 0.945139003859649 -0.985583066842105
6 "STANDING" "tGravityAccY" -0.230251036140351 -0.96844910122807
6 "STANDING" "tGravityAccZ" 0.0139193473596491 -0.942795062280702
6 "WALKING" "BodyAccX" 0.00125361086125 0.229975084719683
6 "WALKING" "BodyAccY" 0.000127318237214912 0.200615970686676
6 "WALKING" "BodyAccZ" -0.000659203091705044 0.0921667689559645
6 "WALKING" "BodyGyroX" 0.00223314137040214 0.48410806808272
6 "WALKING" "BodyGyroY" -4.82396223917217e-05 0.513604389795093
6 "WALKING" "BodyGyroZ" -0.00108519217804276 0.300875593158522
6 "WALKING" "fBodyAccJerkX" -0.150942917824561 -0.19269469414386
6 "WALKING" "fBodyAccJerkY" -0.0753742321614035 0.0314450678263158
6 "WALKING" "fBodyAccJerkZ" -0.541438616140351 -0.608624354210526
6 "WALKING" "fBodyAccMag" -0.201386607649123 -0.421683093508772
6 "WALKING" "fBodyAccX" -0.187934323140351 -0.34522769
6 "WALKING" "fBodyAccY" 0.140781621991228 0.101699642168947
6 "WALKING" "fBodyAccZ" -0.498520164385965 -0.550474621754386
6 "WALKING" "fBodyBodyAccJerkMag" -0.055401423331579 -0.0964999702982456
6 "WALKING" "fBodyBodyGyroJerkMag" -0.366500534122807 -0.408078906482456
6 "WALKING" "fBodyBodyGyroMag" -0.329681123368421 -0.510648322631579
6 "WALKING" "fBodyGyroX" -0.239650710533333 -0.515323854385965
6 "WALKING" "fBodyGyroY" -0.341378429473684 -0.332008706842105
6 "WALKING" "fBodyGyroZ" -0.203575458733333 -0.512209233508772
6 "WALKING" "tAccX" 1.01452100722314 0.229696723480138
6 "WALKING" "tAccY" -0.196241246037771 0.199902269141489
6 "WALKING" "tAccZ" 0.0264318847108882 0.0908701410740415
6 "WALKING" "tBodyAccJerkMag" -0.195117026052632 -0.0706029648421053
6 "WALKING" "tBodyAccJerkX" 0.0699585876912281 -0.132784766936842
6 "WALKING" "tBodyAccJerkY" -0.0164831715964912 0.00808897373684211
6 "WALKING" "tBodyAccJerkZ" -0.00738931200701754 -0.575777466491228
6 "WALKING" "tBodyAccMag" -0.166840713631579 -0.266734167368421
6 "WALKING" "tBodyAccX" 0.283658868070175 -0.296538717368421
6 "WALKING" "tBodyAccY" -0.0168954189082456 0.164213884996491
6 "WALKING" "tBodyAccZ" -0.110303165877193 -0.504324207192982
6 "WALKING" "tBodyGyroJerkMag" -0.321290483140351 -0.364708342315789
6 "WALKING" "tBodyGyroJerkX" -0.0878891090105263 -0.18260093354386
6 "WALKING" "tBodyGyroJerkY" -0.0362308971842105 -0.416390246140351
6 "WALKING" "tBodyGyroJerkZ" -0.0539597284210526 -0.166684422233333
6 "WALKING" "tBodyGyroMag" -0.281207841122807 -0.36560291677193
6 "WALKING" "tBodyGyroX" -0.025509618645614 -0.446020952631579
6 "WALKING" "tBodyGyroY" -0.0744462466 -0.331702267894737
6 "WALKING" "tBodyGyroZ" 0.0838808799280702 -0.383139334736842
6 "WALKING" "tGravityAccMag" -0.166840713631579 -0.266734167368421
6 "WALKING" "tGravityAccX" 0.958067455087719 -0.977779896491228
6 "WALKING" "tGravityAccY" -0.214694852280702 -0.964248568070175
6 "WALKING" "tGravityAccZ" 0.0331888826842105 -0.957205025789474
6 "WALKING_DOWNSTAIRS" "BodyAccX" -0.000109326533723959 0.450980540849663
6 "WALKING_DOWNSTAIRS" "BodyAccY" -0.00125814180607747 0.234090249902881
6 "WALKING_DOWNSTAIRS" "BodyAccZ" 0.000362807785319011 0.125278349547586
6 "WALKING_DOWNSTAIRS" "BodyGyroX" -0.0705534005924528 0.699822020080527
6 "WALKING_DOWNSTAIRS" "BodyGyroY" 0.0181325248358073 0.622669658281746
6 "WALKING_DOWNSTAIRS" "BodyGyroZ" 0.00029585718042806 0.440837872141772
6 "WALKING_DOWNSTAIRS" "fBodyAccJerkX" 0.136554991314583 0.0886515099394167
6 "WALKING_DOWNSTAIRS" "fBodyAccJerkY" 0.1372024523 0.341242392604167
6 "WALKING_DOWNSTAIRS" "fBodyAccJerkZ" -0.283086205125 -0.389057047125
6 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.395958034583333 0.1446227570625
6 "WALKING_DOWNSTAIRS" "fBodyAccX" 0.328308506041667 0.403369766666667
6 "WALKING_DOWNSTAIRS" "fBodyAccY" 0.339771173822917 0.283247837625
6 "WALKING_DOWNSTAIRS" "fBodyAccZ" -0.277602590916667 -0.4060143105
6 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.243834258785417 0.15480886140625
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.132705384364583 -0.145733545496458
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.0143735434 -0.242353857320833
6 "WALKING_DOWNSTAIRS" "fBodyGyroX" 0.0633716052854167 -0.286724914610417
6 "WALKING_DOWNSTAIRS" "fBodyGyroY" -0.130327465789583 -0.235470976166667
6 "WALKING_DOWNSTAIRS" "fBodyGyroZ" 0.15284524938125 -0.275667262770833
6 "WALKING_DOWNSTAIRS" "tAccX" 0.992269862272135 0.450162374033069
6 "WALKING_DOWNSTAIRS" "tAccY" -0.196979003445431 0.233010648771825
6 "WALKING_DOWNSTAIRS" "tAccZ" -0.00818824529071615 0.123796777845772
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" 0.10384507225 0.209502174375
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkX" 0.103681343708333 0.165271070858333
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkY" 0.00987685807166667 0.276544029529167
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkZ" -0.00932470617291667 -0.336817322270833
6 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.333754731458333 0.373611914166667
6 "WALKING_DOWNSTAIRS" "tBodyAccX" 0.277045258145833 0.383681639791667
6 "WALKING_DOWNSTAIRS" "tBodyAccY" -0.019536840063125 0.360164958768542
6 "WALKING_DOWNSTAIRS" "tBodyAccZ" -0.107209356208333 -0.320204232520417
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.0829366854166667 -0.111228416159583
